,label
13665,TRUE
13666,TRUE
13667,FAKE
13668,TRUE
13669,FAKE
13670,FAKE
13671,TRUE
13672,TRUE
13673,TRUE
13674,FAKE
13675,FAKE
13676,FAKE
13677,TRUE
13678,TRUE
13679,FAKE
13680,FAKE
13681,TRUE
13682,FAKE
13683,FAKE
13684,FAKE
13685,FAKE
13686,FAKE
13687,TRUE
13688,TRUE
13689,TRUE
13690,FAKE
13691,TRUE
13692,FAKE
13693,TRUE
13694,TRUE
13695,TRUE
13696,TRUE
13697,FAKE
13698,FAKE
13699,TRUE
13700,TRUE
13701,TRUE
13702,FAKE
13703,FAKE
13704,TRUE
13705,TRUE
13706,FAKE
13707,FAKE
13708,TRUE
13709,FAKE
13710,FAKE
13711,TRUE
13712,FAKE
13713,TRUE
13714,FAKE
13715,TRUE
13716,FAKE
13717,TRUE
13718,TRUE
13719,TRUE
13720,TRUE
13721,FAKE
13722,FAKE
13723,TRUE
13724,TRUE
13725,TRUE
13726,TRUE
13727,FAKE
13728,FAKE
13729,FAKE
13730,TRUE
13731,FAKE
13732,TRUE
13733,FAKE
13734,TRUE
13735,FAKE
13736,TRUE
13737,TRUE
13738,TRUE
13739,TRUE
13740,FAKE
13741,TRUE
13742,FAKE
13743,FAKE
13744,FAKE
13745,TRUE
13746,TRUE
13747,FAKE
13748,TRUE
13749,TRUE
13750,TRUE
13751,TRUE
13752,FAKE
13753,FAKE
13754,TRUE
13755,FAKE
13756,TRUE
13757,TRUE
13758,FAKE
13759,FAKE
13760,FAKE
13761,FAKE
13762,TRUE
13763,TRUE
13764,FAKE
13765,FAKE
13766,TRUE
13767,TRUE
13768,FAKE
13769,TRUE
13770,FAKE
13771,TRUE
13772,FAKE
13773,FAKE
13774,TRUE
13775,FAKE
13776,FAKE
13777,TRUE
13778,FAKE
13779,FAKE
13780,FAKE
13781,FAKE
13782,FAKE
13783,FAKE
13784,TRUE
13785,TRUE
13786,TRUE
13787,TRUE
13788,FAKE
13789,TRUE
13790,FAKE
13791,FAKE
13792,TRUE
13793,FAKE
13794,FAKE
13795,FAKE
13796,FAKE
13797,TRUE
13798,FAKE
13799,TRUE
13800,FAKE
13801,FAKE
13802,TRUE
13803,TRUE
13804,TRUE
13805,TRUE
13806,FAKE
13807,FAKE
13808,TRUE
13809,TRUE
13810,TRUE
13811,TRUE
13812,TRUE
13813,FAKE
13814,FAKE
13815,FAKE
13816,TRUE
13817,TRUE
13818,TRUE
13819,FAKE
13820,TRUE
13821,TRUE
13822,FAKE
13823,TRUE
13824,TRUE
13825,TRUE
13826,FAKE
13827,FAKE
13828,FAKE
13829,TRUE
13830,FAKE
13831,TRUE
13832,FAKE
13833,FAKE
13834,FAKE
13835,FAKE
13836,TRUE
13837,FAKE
13838,TRUE
13839,TRUE
13840,TRUE
13841,FAKE
13842,FAKE
13843,FAKE
13844,FAKE
13845,FAKE
13846,TRUE
13847,FAKE
13848,FAKE
13849,TRUE
13850,TRUE
13851,TRUE
13852,FAKE
13853,FAKE
13854,TRUE
13855,TRUE
13856,FAKE
13857,FAKE
13858,FAKE
13859,FAKE
13860,TRUE
13861,FAKE
13862,TRUE
13863,FAKE
13864,FAKE
13865,TRUE
13866,FAKE
13867,TRUE
13868,TRUE
13869,TRUE
13870,FAKE
13871,TRUE
13872,FAKE
13873,FAKE
13874,FAKE
13875,FAKE
13876,FAKE
13877,TRUE
13878,FAKE
13879,FAKE
13880,TRUE
13881,TRUE
13882,TRUE
13883,FAKE
13884,FAKE
13885,TRUE
13886,FAKE
13887,TRUE
13888,FAKE
13889,FAKE
13890,TRUE
13891,FAKE
13892,TRUE
13893,TRUE
13894,FAKE
13895,TRUE
13896,TRUE
13897,FAKE
13898,FAKE
13899,TRUE
13900,FAKE
13901,FAKE
13902,TRUE
13903,TRUE
13904,TRUE
13905,TRUE
13906,FAKE
13907,FAKE
13908,FAKE
13909,TRUE
13910,TRUE
13911,TRUE
13912,FAKE
13913,TRUE
13914,TRUE
13915,FAKE
13916,FAKE
13917,TRUE
13918,TRUE
13919,FAKE
13920,FAKE
13921,FAKE
13922,FAKE
13923,TRUE
13924,TRUE
13925,FAKE
13926,FAKE
13927,FAKE
13928,TRUE
13929,FAKE
13930,TRUE
13931,TRUE
13932,TRUE
13933,TRUE
13934,TRUE
13935,TRUE
13936,FAKE
13937,TRUE
13938,TRUE
13939,FAKE
13940,FAKE
13941,FAKE
13942,FAKE
13943,FAKE
13944,FAKE
13945,FAKE
13946,TRUE
13947,FAKE
13948,FAKE
13949,FAKE
13950,TRUE
13951,TRUE
13952,FAKE
13953,FAKE
13954,FAKE
13955,FAKE
13956,TRUE
13957,TRUE
13958,FAKE
13959,FAKE
13960,FAKE
13961,FAKE
13962,TRUE
13963,FAKE
13964,FAKE
13965,FAKE
13966,TRUE
13967,FAKE
13968,FAKE
13969,FAKE
13970,FAKE
13971,FAKE
13972,TRUE
13973,TRUE
13974,TRUE
13975,TRUE
13976,FAKE
13977,TRUE
13978,FAKE
13979,TRUE
13980,TRUE
13981,TRUE
13982,FAKE
13983,FAKE
13984,TRUE
13985,TRUE
13986,FAKE
13987,TRUE
13988,FAKE
13989,TRUE
13990,TRUE
13991,TRUE
13992,FAKE
13993,FAKE
13994,FAKE
13995,FAKE
13996,TRUE
13997,TRUE
13998,TRUE
13999,FAKE
14000,FAKE
14001,TRUE
14002,FAKE
14003,FAKE
14004,FAKE
14005,FAKE
14006,TRUE
14007,TRUE
14008,FAKE
14009,FAKE
14010,TRUE
14011,FAKE
14012,FAKE
14013,FAKE
14014,TRUE
14015,TRUE
14016,FAKE
14017,TRUE
14018,FAKE
14019,FAKE
14020,TRUE
14021,FAKE
14022,TRUE
14023,TRUE
14024,FAKE
14025,FAKE
14026,TRUE
14027,FAKE
14028,FAKE
14029,TRUE
14030,FAKE
14031,TRUE
14032,TRUE
14033,TRUE
14034,FAKE
14035,FAKE
14036,FAKE
14037,FAKE
14038,TRUE
14039,TRUE
14040,TRUE
14041,FAKE
14042,TRUE
14043,FAKE
14044,FAKE
14045,TRUE
14046,FAKE
14047,FAKE
14048,FAKE
14049,FAKE
14050,TRUE
14051,TRUE
14052,FAKE
14053,TRUE
14054,TRUE
14055,TRUE
14056,FAKE
14057,TRUE
14058,FAKE
14059,FAKE
14060,FAKE
14061,TRUE
14062,TRUE
14063,FAKE
14064,TRUE
14065,TRUE
14066,FAKE
14067,FAKE
14068,FAKE
14069,TRUE
14070,FAKE
14071,TRUE
14072,FAKE
14073,FAKE
14074,TRUE
14075,TRUE
14076,FAKE
14077,FAKE
14078,TRUE
14079,TRUE
14080,FAKE
14081,TRUE
14082,TRUE
14083,FAKE
14084,FAKE
14085,FAKE
14086,FAKE
14087,TRUE
14088,FAKE
14089,TRUE
14090,FAKE
14091,TRUE
14092,FAKE
14093,TRUE
14094,TRUE
14095,FAKE
14096,TRUE
14097,FAKE
14098,FAKE
14099,FAKE
14100,TRUE
14101,FAKE
14102,TRUE
14103,FAKE
14104,FAKE
14105,FAKE
14106,TRUE
14107,TRUE
14108,FAKE
14109,FAKE
14110,FAKE
14111,TRUE
14112,TRUE
14113,TRUE
14114,FAKE
14115,FAKE
14116,TRUE
14117,TRUE
14118,FAKE
14119,FAKE
14120,TRUE
14121,TRUE
14122,TRUE
14123,FAKE
14124,FAKE
14125,FAKE
14126,TRUE
14127,TRUE
14128,TRUE
14129,TRUE
14130,TRUE
14131,FAKE
14132,FAKE
14133,FAKE
14134,TRUE
14135,FAKE
14136,TRUE
14137,FAKE
14138,FAKE
14139,TRUE
14140,TRUE
14141,FAKE
14142,FAKE
14143,TRUE
14144,FAKE
14145,TRUE
14146,FAKE
14147,TRUE
14148,FAKE
14149,FAKE
14150,FAKE
14151,FAKE
14152,TRUE
14153,FAKE
14154,FAKE
14155,TRUE
14156,FAKE
14157,TRUE
14158,FAKE
14159,FAKE
14160,FAKE
14161,FAKE
14162,FAKE
14163,TRUE
14164,TRUE
14165,TRUE
14166,TRUE
14167,FAKE
14168,FAKE
14169,TRUE
14170,TRUE
14171,TRUE
14172,TRUE
14173,TRUE
14174,FAKE
14175,FAKE
14176,TRUE
14177,TRUE
14178,TRUE
14179,FAKE
14180,TRUE
14181,TRUE
14182,TRUE
14183,TRUE
14184,TRUE
14185,FAKE
14186,FAKE
14187,FAKE
14188,FAKE
14189,FAKE
14190,FAKE
14191,TRUE
14192,TRUE
14193,TRUE
14194,FAKE
14195,TRUE
14196,FAKE
14197,FAKE
14198,FAKE
14199,TRUE
14200,FAKE
14201,FAKE
14202,FAKE
14203,FAKE
14204,FAKE
14205,TRUE
14206,TRUE
14207,TRUE
14208,FAKE
14209,TRUE
14210,TRUE
14211,TRUE
14212,TRUE
14213,FAKE
14214,FAKE
14215,TRUE
14216,TRUE
14217,FAKE
14218,TRUE
14219,FAKE
14220,TRUE
14221,FAKE
14222,FAKE
14223,TRUE
14224,TRUE
14225,FAKE
14226,TRUE
14227,FAKE
14228,TRUE
14229,TRUE
14230,FAKE
14231,FAKE
14232,FAKE
14233,FAKE
14234,FAKE
14235,FAKE
14236,TRUE
14237,FAKE
14238,FAKE
14239,TRUE
14240,TRUE
14241,TRUE
14242,TRUE
14243,FAKE
14244,TRUE
14245,FAKE
14246,TRUE
14247,TRUE
14248,TRUE
14249,TRUE
14250,FAKE
14251,TRUE
14252,TRUE
14253,TRUE
14254,FAKE
14255,FAKE
14256,TRUE
14257,TRUE
14258,FAKE
14259,FAKE
14260,FAKE
14261,FAKE
14262,TRUE
14263,FAKE
14264,FAKE
14265,FAKE
14266,FAKE
14267,FAKE
14268,TRUE
14269,TRUE
14270,FAKE
14271,TRUE
14272,FAKE
14273,FAKE
14274,TRUE
14275,FAKE
14276,TRUE
14277,FAKE
14278,FAKE
14279,TRUE
14280,FAKE
14281,TRUE
14282,TRUE
14283,FAKE
14284,FAKE
14285,FAKE
14286,TRUE
14287,TRUE
14288,FAKE
14289,TRUE
14290,FAKE
14291,FAKE
14292,TRUE
14293,TRUE
14294,TRUE
14295,TRUE
14296,FAKE
14297,FAKE
14298,TRUE
14299,TRUE
14300,FAKE
14301,TRUE
14302,TRUE
14303,TRUE
14304,TRUE
14305,TRUE
14306,FAKE
14307,FAKE
14308,FAKE
14309,FAKE
14310,TRUE
14311,FAKE
14312,TRUE
14313,FAKE
14314,FAKE
14315,FAKE
14316,FAKE
14317,FAKE
14318,FAKE
14319,FAKE
14320,TRUE
14321,FAKE
14322,FAKE
14323,TRUE
14324,TRUE
14325,FAKE
14326,FAKE
14327,FAKE
14328,FAKE
14329,FAKE
14330,FAKE
14331,FAKE
14332,FAKE
14333,TRUE
14334,TRUE
14335,FAKE
14336,FAKE
14337,FAKE
14338,TRUE
14339,FAKE
14340,TRUE
14341,TRUE
14342,TRUE
14343,FAKE
14344,FAKE
14345,FAKE
14346,TRUE
14347,FAKE
14348,FAKE
14349,FAKE
14350,FAKE
14351,TRUE
14352,TRUE
14353,TRUE
14354,TRUE
14355,TRUE
14356,TRUE
14357,FAKE
14358,FAKE
14359,FAKE
14360,TRUE
14361,FAKE
14362,FAKE
14363,FAKE
14364,FAKE
14365,TRUE
14366,TRUE
14367,FAKE
14368,TRUE
14369,FAKE
14370,FAKE
14371,FAKE
14372,TRUE
14373,FAKE
14374,TRUE
14375,TRUE
14376,TRUE
14377,FAKE
14378,TRUE
14379,TRUE
14380,TRUE
14381,FAKE
14382,TRUE
14383,TRUE
14384,TRUE
14385,TRUE
14386,FAKE
14387,TRUE
14388,FAKE
14389,FAKE
14390,FAKE
14391,TRUE
14392,FAKE
14393,FAKE
14394,FAKE
14395,TRUE
14396,TRUE
14397,TRUE
14398,FAKE
14399,TRUE
14400,TRUE
14401,FAKE
14402,FAKE
14403,FAKE
14404,TRUE
14405,TRUE
14406,FAKE
14407,TRUE
14408,TRUE
14409,FAKE
14410,TRUE
14411,FAKE
14412,FAKE
14413,TRUE
14414,TRUE
14415,TRUE
14416,FAKE
14417,FAKE
14418,TRUE
14419,FAKE
14420,FAKE
14421,TRUE
14422,TRUE
14423,FAKE
14424,FAKE
14425,FAKE
14426,TRUE
14427,TRUE
14428,FAKE
14429,FAKE
14430,FAKE
14431,FAKE
14432,TRUE
14433,TRUE
14434,FAKE
14435,FAKE
14436,TRUE
14437,TRUE
14438,FAKE
14439,TRUE
14440,TRUE
14441,FAKE
14442,FAKE
14443,FAKE
14444,TRUE
14445,FAKE
14446,TRUE
14447,FAKE
14448,FAKE
14449,TRUE
14450,TRUE
14451,TRUE
14452,TRUE
14453,FAKE
14454,TRUE
14455,FAKE
14456,FAKE
14457,FAKE
14458,TRUE
14459,TRUE
14460,FAKE
14461,FAKE
14462,TRUE
14463,FAKE
14464,TRUE
14465,TRUE
14466,FAKE
14467,TRUE
14468,TRUE
14469,TRUE
14470,FAKE
14471,TRUE
14472,FAKE
14473,FAKE
14474,FAKE
14475,FAKE
14476,FAKE
14477,TRUE
14478,TRUE
14479,FAKE
14480,TRUE
14481,FAKE
14482,TRUE
14483,TRUE
14484,TRUE
14485,TRUE
14486,FAKE
14487,FAKE
14488,FAKE
14489,FAKE
14490,FAKE
14491,FAKE
14492,FAKE
14493,FAKE
14494,FAKE
14495,TRUE
14496,FAKE
14497,TRUE
14498,TRUE
14499,TRUE
14500,TRUE
14501,FAKE
14502,TRUE
14503,TRUE
14504,TRUE
14505,FAKE
14506,TRUE
14507,FAKE
14508,FAKE
14509,FAKE
14510,TRUE
14511,FAKE
14512,TRUE
14513,TRUE
14514,FAKE
14515,FAKE
14516,FAKE
14517,FAKE
14518,FAKE
14519,FAKE
14520,FAKE
14521,TRUE
14522,FAKE
14523,FAKE
14524,FAKE
14525,TRUE
14526,TRUE
14527,FAKE
14528,FAKE
14529,TRUE
14530,TRUE
14531,FAKE
14532,TRUE
14533,TRUE
14534,FAKE
14535,FAKE
14536,TRUE
14537,FAKE
14538,TRUE
14539,TRUE
14540,FAKE
14541,TRUE
14542,TRUE
14543,FAKE
14544,FAKE
14545,FAKE
14546,FAKE
14547,TRUE
14548,TRUE
14549,TRUE
14550,TRUE
14551,FAKE
14552,TRUE
14553,FAKE
14554,TRUE
14555,TRUE
14556,FAKE
14557,TRUE
14558,TRUE
14559,FAKE
14560,TRUE
14561,FAKE
14562,TRUE
14563,TRUE
14564,TRUE
14565,FAKE
14566,FAKE
14567,FAKE
14568,TRUE
14569,FAKE
14570,TRUE
14571,TRUE
14572,TRUE
14573,TRUE
14574,TRUE
14575,TRUE
14576,FAKE
14577,TRUE
14578,TRUE
14579,TRUE
14580,TRUE
14581,FAKE
14582,FAKE
14583,FAKE
14584,TRUE
14585,TRUE
14586,TRUE
14587,FAKE
14588,TRUE
14589,FAKE
14590,TRUE
14591,TRUE
14592,TRUE
14593,TRUE
14594,TRUE
14595,FAKE
14596,FAKE
14597,FAKE
14598,FAKE
14599,TRUE
14600,FAKE
14601,TRUE
14602,FAKE
14603,TRUE
14604,FAKE
14605,TRUE
14606,FAKE
14607,FAKE
14608,FAKE
14609,FAKE
14610,FAKE
14611,FAKE
14612,FAKE
14613,FAKE
14614,FAKE
14615,FAKE
14616,TRUE
14617,FAKE
14618,FAKE
14619,TRUE
14620,FAKE
14621,TRUE
14622,FAKE
14623,FAKE
14624,TRUE
14625,TRUE
14626,FAKE
14627,FAKE
14628,TRUE
14629,FAKE
14630,TRUE
14631,TRUE
14632,TRUE
14633,FAKE
14634,TRUE
14635,TRUE
14636,FAKE
14637,TRUE
14638,TRUE
14639,FAKE
14640,FAKE
14641,FAKE
14642,TRUE
14643,TRUE
14644,FAKE
14645,TRUE
14646,FAKE
14647,FAKE
14648,TRUE
14649,TRUE
14650,TRUE
14651,TRUE
14652,TRUE
14653,TRUE
14654,FAKE
14655,TRUE
14656,TRUE
14657,TRUE
14658,TRUE
14659,TRUE
14660,FAKE
14661,FAKE
14662,TRUE
14663,FAKE
14664,FAKE
14665,TRUE
14666,FAKE
14667,TRUE
14668,FAKE
14669,FAKE
14670,FAKE
14671,TRUE
14672,FAKE
14673,TRUE
14674,FAKE
14675,TRUE
14676,TRUE
14677,TRUE
14678,TRUE
14679,FAKE
14680,FAKE
14681,TRUE
14682,FAKE
14683,TRUE
14684,TRUE
14685,TRUE
14686,TRUE
14687,FAKE
14688,FAKE
14689,FAKE
14690,TRUE
14691,TRUE
14692,FAKE
14693,TRUE
14694,TRUE
14695,FAKE
14696,FAKE
14697,FAKE
14698,TRUE
14699,TRUE
14700,TRUE
14701,FAKE
14702,TRUE
14703,FAKE
14704,FAKE
14705,TRUE
14706,FAKE
14707,FAKE
14708,TRUE
14709,FAKE
14710,TRUE
14711,FAKE
14712,FAKE
14713,FAKE
14714,TRUE
14715,FAKE
14716,FAKE
14717,TRUE
14718,FAKE
14719,TRUE
14720,TRUE
14721,FAKE
14722,TRUE
14723,TRUE
14724,TRUE
14725,TRUE
14726,FAKE
14727,FAKE
14728,TRUE
14729,FAKE
14730,FAKE
14731,FAKE
14732,FAKE
14733,TRUE
14734,TRUE
14735,TRUE
14736,TRUE
14737,TRUE
14738,FAKE
14739,TRUE
14740,TRUE
14741,TRUE
14742,FAKE
14743,TRUE
14744,FAKE
14745,FAKE
14746,TRUE
14747,TRUE
14748,FAKE
14749,FAKE
14750,TRUE
14751,FAKE
14752,FAKE
14753,TRUE
14754,TRUE
14755,FAKE
14756,FAKE
14757,FAKE
14758,FAKE
14759,TRUE
14760,TRUE
14761,FAKE
14762,FAKE
14763,FAKE
14764,FAKE
14765,TRUE
14766,TRUE
14767,FAKE
14768,FAKE
14769,FAKE
14770,TRUE
14771,FAKE
14772,FAKE
14773,FAKE
14774,FAKE
14775,FAKE
14776,FAKE
14777,FAKE
14778,FAKE
14779,TRUE
14780,TRUE
14781,FAKE
14782,FAKE
14783,FAKE
14784,FAKE
14785,TRUE
14786,TRUE
14787,TRUE
14788,FAKE
14789,TRUE
14790,TRUE
14791,FAKE
14792,TRUE
14793,TRUE
14794,FAKE
14795,FAKE
14796,TRUE
14797,TRUE
14798,FAKE
14799,TRUE
14800,FAKE
14801,TRUE
14802,FAKE
14803,TRUE
14804,TRUE
14805,FAKE
14806,TRUE
14807,TRUE
14808,TRUE
14809,FAKE
14810,FAKE
14811,FAKE
14812,TRUE
14813,FAKE
14814,TRUE
14815,FAKE
14816,TRUE
14817,TRUE
14818,FAKE
14819,TRUE
14820,TRUE
14821,FAKE
14822,FAKE
14823,FAKE
14824,TRUE
14825,TRUE
14826,FAKE
14827,FAKE
14828,FAKE
14829,TRUE
14830,TRUE
14831,TRUE
14832,TRUE
14833,TRUE
14834,TRUE
14835,TRUE
14836,FAKE
14837,FAKE
14838,TRUE
14839,FAKE
14840,TRUE
14841,FAKE
14842,FAKE
14843,TRUE
14844,FAKE
14845,FAKE
14846,FAKE
14847,FAKE
14848,TRUE
14849,TRUE
14850,FAKE
14851,TRUE
14852,TRUE
14853,FAKE
14854,FAKE
14855,FAKE
14856,TRUE
14857,TRUE
14858,FAKE
14859,FAKE
14860,FAKE
14861,FAKE
14862,TRUE
14863,TRUE
14864,TRUE
14865,FAKE
14866,TRUE
14867,TRUE
14868,FAKE
14869,FAKE
14870,FAKE
14871,FAKE
14872,FAKE
14873,FAKE
14874,TRUE
14875,FAKE
14876,TRUE
14877,FAKE
14878,TRUE
14879,TRUE
14880,FAKE
14881,TRUE
14882,FAKE
14883,FAKE
14884,TRUE
14885,FAKE
14886,FAKE
14887,FAKE
14888,TRUE
14889,FAKE
14890,TRUE
14891,TRUE
14892,TRUE
14893,FAKE
14894,FAKE
14895,TRUE
14896,FAKE
14897,TRUE
14898,FAKE
14899,TRUE
14900,FAKE
14901,FAKE
14902,TRUE
14903,TRUE
14904,TRUE
14905,TRUE
14906,FAKE
14907,FAKE
14908,FAKE
14909,FAKE
14910,FAKE
14911,FAKE
14912,TRUE
14913,TRUE
14914,TRUE
14915,TRUE
14916,FAKE
14917,TRUE
14918,TRUE
14919,TRUE
14920,TRUE
14921,FAKE
14922,FAKE
14923,TRUE
14924,FAKE
14925,TRUE
14926,FAKE
14927,TRUE
14928,FAKE
14929,FAKE
14930,FAKE
14931,TRUE
14932,TRUE
14933,FAKE
14934,FAKE
14935,TRUE
14936,TRUE
14937,FAKE
14938,TRUE
14939,FAKE
14940,FAKE
14941,TRUE
14942,TRUE
14943,FAKE
14944,FAKE
14945,TRUE
14946,TRUE
14947,TRUE
14948,TRUE
14949,TRUE
14950,FAKE
14951,FAKE
14952,TRUE
14953,TRUE
14954,TRUE
14955,FAKE
14956,FAKE
14957,TRUE
14958,FAKE
14959,TRUE
14960,FAKE
14961,TRUE
14962,FAKE
14963,TRUE
14964,FAKE
14965,FAKE
14966,FAKE
14967,FAKE
14968,TRUE
14969,FAKE
14970,TRUE
14971,FAKE
14972,FAKE
14973,FAKE
14974,TRUE
14975,TRUE
14976,TRUE
14977,TRUE
14978,TRUE
14979,TRUE
14980,FAKE
14981,FAKE
14982,TRUE
14983,FAKE
14984,FAKE
14985,FAKE
14986,FAKE
14987,FAKE
14988,FAKE
14989,FAKE
14990,TRUE
14991,FAKE
14992,TRUE
14993,TRUE
14994,TRUE
14995,FAKE
14996,TRUE
14997,TRUE
14998,FAKE
14999,TRUE
15000,TRUE
15001,FAKE
15002,TRUE
15003,FAKE
15004,TRUE
15005,FAKE
15006,TRUE
15007,FAKE
15008,TRUE
15009,FAKE
15010,FAKE
15011,FAKE
15012,FAKE
15013,FAKE
15014,TRUE
15015,FAKE
15016,TRUE
15017,FAKE
15018,FAKE
15019,TRUE
15020,TRUE
15021,TRUE
15022,TRUE
15023,TRUE
15024,TRUE
15025,FAKE
15026,TRUE
15027,FAKE
15028,TRUE
15029,FAKE
15030,FAKE
15031,FAKE
15032,TRUE
15033,TRUE
15034,TRUE
15035,TRUE
15036,TRUE
15037,FAKE
15038,FAKE
15039,FAKE
15040,TRUE
15041,TRUE
15042,FAKE
15043,TRUE
15044,TRUE
15045,TRUE
15046,FAKE
15047,FAKE
15048,TRUE
15049,FAKE
15050,FAKE
15051,FAKE
15052,TRUE
15053,FAKE
15054,FAKE
15055,TRUE
15056,TRUE
15057,FAKE
15058,TRUE
15059,FAKE
15060,FAKE
15061,TRUE
15062,FAKE
15063,TRUE
15064,FAKE
15065,FAKE
15066,FAKE
15067,TRUE
15068,FAKE
15069,TRUE
15070,FAKE
15071,TRUE
15072,FAKE
15073,FAKE
15074,FAKE
15075,FAKE
15076,FAKE
15077,TRUE
15078,FAKE
15079,FAKE
15080,FAKE
15081,FAKE
15082,TRUE
15083,TRUE
15084,TRUE
15085,FAKE
15086,TRUE
15087,TRUE
15088,FAKE
15089,TRUE
15090,TRUE
15091,TRUE
15092,FAKE
15093,FAKE
15094,FAKE
15095,TRUE
15096,FAKE
15097,FAKE
15098,FAKE
15099,TRUE
15100,TRUE
15101,TRUE
15102,TRUE
15103,TRUE
15104,FAKE
15105,TRUE
15106,FAKE
15107,FAKE
15108,FAKE
15109,FAKE
15110,FAKE
15111,FAKE
15112,FAKE
15113,TRUE
15114,FAKE
15115,FAKE
15116,TRUE
15117,FAKE
15118,FAKE
15119,FAKE
15120,FAKE
15121,TRUE
15122,TRUE
15123,TRUE
15124,TRUE
15125,FAKE
15126,TRUE
15127,FAKE
15128,TRUE
15129,TRUE
15130,TRUE
15131,TRUE
15132,TRUE
15133,TRUE
15134,TRUE
15135,TRUE
15136,TRUE
15137,TRUE
15138,FAKE
15139,TRUE
15140,TRUE
15141,FAKE
15142,FAKE
15143,FAKE
15144,TRUE
15145,FAKE
15146,FAKE
15147,FAKE
15148,TRUE
15149,FAKE
15150,FAKE
15151,TRUE
15152,FAKE
15153,FAKE
15154,TRUE
15155,TRUE
15156,FAKE
15157,TRUE
15158,FAKE
15159,TRUE
15160,FAKE
15161,TRUE
15162,TRUE
15163,FAKE
15164,FAKE
15165,TRUE
15166,FAKE
15167,FAKE
15168,FAKE
15169,TRUE
15170,TRUE
15171,FAKE
15172,TRUE
15173,FAKE
15174,FAKE
15175,FAKE
15176,TRUE
15177,TRUE
15178,FAKE
15179,TRUE
15180,FAKE
15181,FAKE
15182,FAKE
15183,FAKE
15184,TRUE
15185,FAKE
15186,TRUE
15187,TRUE
15188,TRUE
15189,TRUE
15190,FAKE
15191,TRUE
15192,TRUE
15193,FAKE
15194,TRUE
15195,TRUE
15196,FAKE
15197,FAKE
15198,FAKE
15199,TRUE
15200,TRUE
15201,FAKE
15202,FAKE
15203,FAKE
15204,FAKE
15205,FAKE
15206,FAKE
15207,TRUE
15208,TRUE
15209,TRUE
15210,TRUE
15211,TRUE
15212,TRUE
15213,TRUE
15214,TRUE
15215,FAKE
15216,TRUE
15217,TRUE
15218,TRUE
15219,TRUE
15220,TRUE
15221,FAKE
15222,TRUE
15223,TRUE
15224,FAKE
15225,FAKE
15226,TRUE
15227,FAKE
15228,TRUE
15229,FAKE
15230,TRUE
15231,FAKE
15232,FAKE
15233,TRUE
15234,FAKE
15235,FAKE
15236,FAKE
15237,TRUE
15238,TRUE
15239,TRUE
15240,FAKE
15241,TRUE
15242,FAKE
15243,FAKE
15244,TRUE
15245,TRUE
15246,TRUE
15247,TRUE
15248,TRUE
15249,TRUE
15250,TRUE
15251,TRUE
15252,TRUE
15253,FAKE
15254,FAKE
15255,FAKE
15256,FAKE
15257,FAKE
15258,FAKE
15259,FAKE
15260,FAKE
15261,TRUE
15262,FAKE
15263,TRUE
15264,FAKE
15265,FAKE
15266,FAKE
15267,FAKE
15268,FAKE
15269,TRUE
15270,FAKE
15271,TRUE
15272,FAKE
15273,FAKE
15274,TRUE
15275,FAKE
15276,TRUE
15277,FAKE
15278,TRUE
15279,TRUE
15280,TRUE
15281,TRUE
15282,FAKE
15283,FAKE
15284,FAKE
15285,TRUE
15286,FAKE
15287,FAKE
15288,FAKE
15289,TRUE
15290,FAKE
15291,TRUE
15292,TRUE
15293,FAKE
15294,TRUE
15295,FAKE
15296,FAKE
15297,TRUE
15298,TRUE
15299,FAKE
15300,FAKE
15301,TRUE
15302,FAKE
15303,TRUE
15304,FAKE
15305,TRUE
15306,TRUE
15307,FAKE
15308,FAKE
15309,FAKE
15310,FAKE
15311,TRUE
15312,FAKE
15313,TRUE
15314,TRUE
15315,TRUE
15316,FAKE
15317,FAKE
15318,FAKE
15319,TRUE
15320,FAKE
15321,FAKE
15322,TRUE
15323,TRUE
15324,FAKE
15325,FAKE
15326,FAKE
15327,FAKE
15328,FAKE
15329,TRUE
15330,FAKE
15331,FAKE
15332,FAKE
15333,FAKE
15334,FAKE
15335,FAKE
15336,TRUE
15337,FAKE
15338,FAKE
15339,FAKE
15340,TRUE
15341,FAKE
15342,FAKE
15343,TRUE
15344,TRUE
15345,FAKE
15346,TRUE
15347,FAKE
15348,FAKE
15349,TRUE
15350,FAKE
15351,TRUE
15352,TRUE
15353,FAKE
15354,TRUE
15355,FAKE
15356,FAKE
15357,FAKE
15358,TRUE
15359,TRUE
15360,TRUE
15361,TRUE
15362,TRUE
15363,TRUE
15364,FAKE
15365,FAKE
15366,TRUE
15367,TRUE
15368,TRUE
15369,FAKE
15370,TRUE
15371,TRUE
15372,TRUE
15373,FAKE
15374,TRUE
15375,TRUE
15376,TRUE
15377,FAKE
15378,FAKE
15379,TRUE
15380,TRUE
15381,TRUE
15382,TRUE
15383,TRUE
15384,FAKE
15385,FAKE
15386,TRUE
15387,TRUE
15388,FAKE
15389,FAKE
15390,FAKE
15391,FAKE
15392,TRUE
15393,FAKE
15394,TRUE
15395,FAKE
15396,FAKE
15397,FAKE
15398,TRUE
15399,FAKE
15400,TRUE
15401,FAKE
15402,FAKE
15403,FAKE
15404,TRUE
15405,FAKE
15406,TRUE
15407,TRUE
15408,FAKE
15409,FAKE
15410,TRUE
15411,TRUE
15412,TRUE
15413,FAKE
